"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"79","This has been a sneak peek of our white paper, which we will release during #COP26 and which provides more examples… https://t.co/n4PBzmWyPs",FALSE,8,"MangrovesNow",2021-10-27 08:10:51,TRUE,"1453272960266027016","1453272970676293633","1020328883411914752","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MangrovesNow",1,FALSE,FALSE,NA,NA
"80","Our research shows that the gains derived from wood exploitation in mangrove areas are smaller than the long-term l… https://t.co/8a6bgPN7FE",FALSE,2,"MangrovesNow",2021-10-27 08:10:48,TRUE,"1453272952389214219","1453272960266027016","1020328883411914752","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MangrovesNow",1,FALSE,FALSE,NA,NA
"81","Although they account for a small portion of mangrove loss, many communities depend on mangroves for their liveliho… https://t.co/EiyLXWaB1B",FALSE,3,"MangrovesNow",2021-10-27 08:10:47,TRUE,"1453272945120497672","1453272952389214219","1020328883411914752","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MangrovesNow",1,FALSE,FALSE,NA,NA
"82","Human activity has accounted for 62% of the mangrove loss in the 21st century, which makes it still the primary dri… https://t.co/htKtIMrvaf",FALSE,3,"MangrovesNow",2021-10-27 08:10:45,TRUE,"1453272935326572546","1453272945120497672","1020328883411914752","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MangrovesNow",1,FALSE,FALSE,NA,NA
"83","Join Save Our Mangroves Now! presenting next at #CWTC21 

👉Click here: @MangrovesNow https://t.co/wLXz82XTvl",FALSE,6,NA,2021-10-27 08:05:00,FALSE,NA,"1453271498458759168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",2,FALSE,FALSE,NA,NA
"84","🔴 LIVE Session 3 #CWTC21
Welcome @ResearchLina our keynote speaker presenting ""Seagrass ecosystem services.""

Watch… https://t.co/XS540CUK1z",FALSE,12,NA,2021-10-27 08:00:01,TRUE,NA,"1453270243594280960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",10,FALSE,FALSE,NA,NA
"85","Round 3 #CWTC21 NOW 👇 https://t.co/jyiTCJZ7ay",FALSE,5,NA,2021-10-27 07:59:59,FALSE,NA,"1453270237843963906",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChristinABuelow",0,FALSE,FALSE,NA,NA
"86","🔴 LIVE

Welcome 🙂 to Session 3, the final session of #CWTC21! 

Over the next 3 hours you can follow this Coastal W… https://t.co/6NiDUEgc1I",FALSE,5,NA,2021-10-27 07:55:00,TRUE,NA,"1453268981306077186",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",1,FALSE,FALSE,NA,NA
"87","Why do I get the feeling that Friday's fixture b/w #Afghanistan and #Pakistan will end up in 'losing to our brothers!'...!!! #CWTC21",FALSE,0,NA,2021-10-27 07:31:30,FALSE,NA,"1453263067895275527",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReluctantAhsan",0,FALSE,FALSE,NA,NA
"88","@POTUS https://t.co/Yo3vFKuczH #Android app is learning at 3-session, inaugural, #Coastal #Wetlands #Twitter Confer… https://t.co/fBblbUCTtz",FALSE,0,"POTUS",2021-10-26 22:41:13,TRUE,"1453084339445682183","1453129620006522882","1349149096909668363","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",0,FALSE,FALSE,NA,NA
"89","@SieversSci started the second session of #CWTC21 with a keynote presentation, you can watch it below.


Session 3… https://t.co/L6qGkFqX05",FALSE,3,"SieversSci",2021-10-26 22:11:28,TRUE,NA,"1453122132037148678","1033949200034086912","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",0,FALSE,FALSE,NA,NA
"90","👏Thanks for being part of #CWTC21 Session 2 &amp; thanks to our keynote presenter @SieversSci!

⏰ We look forward to ou… https://t.co/CexTLauyVb",FALSE,8,NA,2021-10-26 22:00:01,TRUE,NA,"1453119249916968960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",0,FALSE,FALSE,NA,NA
"91","@bluecology @AnushaRajkaran Mechanisms could be light or space competition, especially among dense mats of succulen… https://t.co/U5sDBDDeWs",FALSE,4,"bluecology",2021-10-26 21:57:32,TRUE,"1453115729352409088","1453118623787192322","268379363","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarshDispatch",0,FALSE,FALSE,NA,NA
"92","Three great #CWTC21 presentations to check out on large scale #seagrass trends and status:
@jdunic @cbdelosantos… https://t.co/L7TvWtaXYU",FALSE,6,NA,2021-10-26 21:55:06,TRUE,NA,"1453118012026810380",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bluecology",3,FALSE,FALSE,NA,NA
"93","@ChristinABuelow Saluti, you can read it here: Do you need to catch up on #CWTC21 talks before the final session…… https://t.co/Cg7kSuswLG",FALSE,0,"ChristinABuelow",2021-10-26 21:54:26,TRUE,"1453117836512022530","1453117844774924289","4569414259","<a href=""https://threadreaderapp.com"" rel=""nofollow"">ThreadReaderApp</a>","threadreaderapp",0,FALSE,FALSE,NA,NA
"94","Do you need to catch up on #CWTC21 talks before the final session later today?

Scroll through the thread below 👇 t… https://t.co/4Q3skhW0rp",FALSE,11,NA,2021-10-26 21:53:46,TRUE,NA,"1453117675412942848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChristinABuelow",5,FALSE,FALSE,NA,NA
"95","Despite large losses, declining trends can be reversed in some places

Local context is important to inform managem… https://t.co/EsDrBsT93L",FALSE,16,"jdunic",2021-10-26 21:50:58,TRUE,"1453116971042496512","1453116973529796613","1042993662","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jdunic",5,FALSE,FALSE,NA,NA
"96","Coastal development and water quality were the 2 most common drivers of change

But attributions of drivers to chan… https://t.co/oTVodV4cKs",FALSE,8,"jdunic",2021-10-26 21:50:58,TRUE,"1453116963555721221","1453116971042496512","1042993662","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jdunic",0,FALSE,FALSE,NA,NA
"97","What is the global status of seagrass meadows?

~ 20% of surveyed seagrass area has been lost since 1884

Good news… https://t.co/oeIK9UVKha",FALSE,9,"jdunic",2021-10-26 21:50:56,TRUE,"1453116958379896841","1453116963555721221","1042993662","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jdunic",4,FALSE,FALSE,NA,NA
"98","We reconstructed time-series of seagrass meadows over the last 70 – 130 years from 547 sites

These sites spanned 7… https://t.co/hMFxrPwMUm",FALSE,13,"jdunic",2021-10-26 21:50:55,TRUE,"1453116951652278273","1453116958379896841","1042993662","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jdunic",4,FALSE,FALSE,NA,NA
"99","#Seagrasses are important coastal ecosystems that are increasingly threatened by human activities

We need to know… https://t.co/Z0pJFc6KEY",FALSE,44,NA,2021-10-26 21:50:53,TRUE,NA,"1453116951652278273",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jdunic",20,FALSE,FALSE,NA,NA
"100","Join Jillian Dunic, PhD Candidate, Simon Fraser University presenting next at #CWTC21 

👉Click here: @jdunic https://t.co/hFq8Ck6haL",FALSE,6,NA,2021-10-26 21:45:00,FALSE,NA,"1453115469586735113",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",1,FALSE,FALSE,NA,NA
"101","We suggest for more research on metabolomics as a potential bioindicator for early impact assessment of seagrass me… https://t.co/748dUvjnF8",FALSE,12,"oceangriffiths",2021-10-26 21:40:08,TRUE,"1453114241523666948","1453114246472949762","1181359901370486784","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","oceangriffiths",1,FALSE,FALSE,NA,NA
"102","We found that metabolomics shows a more consistent response across all samples to low-light compared to commonly us… https://t.co/WPR1d9a0ML",FALSE,6,"oceangriffiths",2021-10-26 21:40:07,TRUE,"1453114237618823168","1453114241523666948","1181359901370486784","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","oceangriffiths",0,FALSE,FALSE,NA,NA
"103","We identified 33 distinct metabolites

Differences between shaded and unshaded plots were clearly visible

N-methyl… https://t.co/BRhVJBNs5y",FALSE,3,"oceangriffiths",2021-10-26 21:40:06,TRUE,"1453114233512624128","1453114237618823168","1181359901370486784","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","oceangriffiths",0,FALSE,FALSE,NA,NA
"104","We subjected shallow subtidal beds of Zostera muelleri to 90% shade for 6 weeks

We quantified biomass loss through… https://t.co/SquTZMwNlr",FALSE,6,"oceangriffiths",2021-10-26 21:40:05,TRUE,"1453114228802396160","1453114233512624128","1181359901370486784","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","oceangriffiths",0,FALSE,FALSE,NA,NA
"105","#Seagrass ecosystems are facing widespread decline

Turbidity from coastal development is one of the biggest threat… https://t.co/1iufemOTXq",FALSE,40,NA,2021-10-26 21:40:04,TRUE,NA,"1453114228802396160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","oceangriffiths",13,FALSE,FALSE,NA,NA
"106","Global models are the summation of many local datasets.
@KerryleeRogers_ shows how adding new data from underrepres… https://t.co/vDOnC6HsOX",FALSE,18,NA,2021-10-26 21:38:10,TRUE,NA,"1453113751998066688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bluecology",3,FALSE,FALSE,NA,NA
"107","Join Laura Griffiths, PhD Candidate, Griffith University, presenting next at #CWTC21

👉Click here: @oceangriffiths https://t.co/y83A3Dyq9S",FALSE,6,NA,2021-10-26 21:35:00,FALSE,NA,"1453112953583112195",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",1,FALSE,FALSE,NA,NA
"108","Conclusion
Hurricane disturbances significantly alter forest canopy structure and structure damages can be long liv… https://t.co/or9ZQfdEWn",FALSE,7,"Dr_Lin_XIONG",2021-10-26 21:27:52,TRUE,"1453111155929620485","1453111157938601989","984564077560295425","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dr_Lin_XIONG",2,FALSE,FALSE,NA,NA
"109","Results
canopy height differences of mangrove forests in South Florida from March 2017 to March 2020. After regrowt… https://t.co/8SBCodWX3u",FALSE,9,"Dr_Lin_XIONG",2021-10-26 21:27:51,TRUE,"1453111152582479876","1453111155929620485","984564077560295425","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dr_Lin_XIONG",1,FALSE,FALSE,NA,NA
"110","Method
Fig.(a) shows principle of airborne Lidar. Sensors can emit laser pulse and detect multiple return pulses by… https://t.co/zBEwp6ufqW",FALSE,5,"Dr_Lin_XIONG",2021-10-26 21:27:50,TRUE,"1453111148933525509","1453111152582479876","984564077560295425","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dr_Lin_XIONG",1,FALSE,FALSE,NA,NA
"111","Background 
Hurricane Irma was a Category 3 storm that made landfall in southwest Florida on September 10, 2017. Or… https://t.co/jAzeFS6zRa",FALSE,7,"Dr_Lin_XIONG",2021-10-26 21:27:50,TRUE,"1453111145506775041","1453111148933525509","984564077560295425","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dr_Lin_XIONG",1,FALSE,FALSE,NA,NA
"112","Introduction 
Hello, I am a post-doc in Coastal Study Institute at East Carolina University. My presentation today… https://t.co/VQvZa3i6m2",FALSE,22,NA,2021-10-26 21:27:49,TRUE,NA,"1453111145506775041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dr_Lin_XIONG",5,FALSE,FALSE,NA,NA
"113","Join Lin Xiong, Post Doctorate, East Carolina University, presenting next at #CWTC21 

👉Click here: @Dr_Lin_XIONG https://t.co/GKqLsFLZTx",FALSE,5,NA,2021-10-26 21:25:00,FALSE,NA,"1453110436837085189",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",1,FALSE,FALSE,NA,NA
"114","@MarshDispatch Great story!

You hooked me with your opening lines, and forced me to read to the end of the thread… https://t.co/MepIzn0iyd",FALSE,2,"MarshDispatch",2021-10-26 21:23:31,TRUE,"1453106742007681032","1453110063997112320","285972826","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",0,FALSE,FALSE,NA,NA
"115","AWC on the GC may require hurricane disturbances to regenerate. Yet, the small, isolated populations on the GC may… https://t.co/EmigRt74gb",FALSE,3,"ClaytonHale3",2021-10-26 21:20:07,TRUE,"1453109204017897477","1453109208015118343","917439449008664577","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ClaytonHale3",1,FALSE,FALSE,NA,NA
"116","The number of AWC stems increased by 572. Yet, the average diameter at breast height decreased by 9.1 cm, indicatin… https://t.co/JkddeWhgc0",FALSE,3,"ClaytonHale3",2021-10-26 21:20:06,TRUE,"1453109197952987143","1453109204017897477","917439449008664577","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ClaytonHale3",0,FALSE,FALSE,NA,NA
"117","We conducted a 100% inventory of an AWC stand on the Mississippi coast hit by Hurricane Katrina in 2005. We compare… https://t.co/Q80kwOdcnS",FALSE,3,"ClaytonHale3",2021-10-26 21:20:04,TRUE,"1453109194190737409","1453109197952987143","917439449008664577","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ClaytonHale3",0,FALSE,FALSE,NA,NA
"118","AWC is a conifer native to the Atlantic and Gulf Coasts (GC), USA where it grows in coastal freshwater wetlands. Wh… https://t.co/8IyVKU0Rjq",FALSE,3,"ClaytonHale3",2021-10-26 21:20:04,TRUE,"1453109190118023176","1453109194190737409","917439449008664577","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ClaytonHale3",1,FALSE,FALSE,NA,NA
"119","Hello! I am excited to be presenting my work on the regeneration of Atlantic white-cedar (AWC) post-tropical cyclon… https://t.co/vNdCRpsSPJ",FALSE,11,NA,2021-10-26 21:20:03,TRUE,NA,"1453109190118023176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ClaytonHale3",3,FALSE,FALSE,NA,NA
"120","If you want to access #FishID before it is released next year, send us a an email at fishidglow@outlook.com Become… https://t.co/DTf8mSXVoM",FALSE,11,NA,2021-10-26 21:18:58,TRUE,NA,"1453108919883100161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seabassphd",5,FALSE,FALSE,NA,NA
"121","What happens when mangroves that like warmer temperatures are subjected to sub-zero temperatures? Find out from… https://t.co/kplI3KG6u5",FALSE,5,NA,2021-10-26 21:15:56,TRUE,NA,"1453108153957163017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canty_steven",0,FALSE,FALSE,NA,NA
"122","Join Clayton Hale, Graduate Research Assistant, University of Georgia, presenting next at #CWTC21 

👉Click here:… https://t.co/zmtxtxN5tY",FALSE,4,NA,2021-10-26 21:15:00,TRUE,NA,"1453107920011464704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",1,FALSE,FALSE,NA,NA
"123","One of my favourite videos collected during my PhD fieldwork. Can we automatically quantify rare predator-prey dyna… https://t.co/PGHXdTtUun",FALSE,9,NA,2021-10-26 21:11:13,TRUE,NA,"1453106969691099136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seabassphd",1,FALSE,FALSE,NA,NA
"124","Did the freeze tip the balance in the ecotone? Marsh plants are growing in fast, but aren't yet excluding mangrove… https://t.co/0BYOAfbmJf",FALSE,22,"MarshDispatch",2021-10-26 21:10:19,TRUE,"1453106739302342656","1453106742007681032","285972826","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarshDispatch",1,FALSE,FALSE,NA,NA
"125","Mangrove recovery will be driven by seedling recruitment. More seedlings recruited where more adult mangroves were… https://t.co/Z8wp0bd2OJ",FALSE,8,"MarshDispatch",2021-10-26 21:10:18,TRUE,"1453106736429158400","1453106739302342656","285972826","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarshDispatch",1,FALSE,FALSE,NA,NA
"126","Temperatures dipped below -8°C, resulting in 99.5% aboveground mangrove mortality. 7 months later: marsh plants are… https://t.co/VFRknFzsKA",FALSE,8,"MarshDispatch",2021-10-26 21:10:18,TRUE,"1453106733656813568","1453106736429158400","285972826","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarshDispatch",1,FALSE,FALSE,NA,NA
"127","Using a field experiment with a gradient of mangrove cover, we asked: Did cold disturbance tip the balance in the m… https://t.co/KQma1R6axH",FALSE,8,"MarshDispatch",2021-10-26 21:10:17,TRUE,"1453106726861934597","1453106733656813568","285972826","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarshDispatch",1,FALSE,FALSE,NA,NA
"128","In Gulf of Mexico coastal wetlands, warmer winter temps = more black #mangroves (Avicennia germinans). So what happ… https://t.co/dqIqZeYG4x",FALSE,69,NA,2021-10-26 21:10:15,TRUE,NA,"1453106726861934597",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarshDispatch",14,FALSE,FALSE,NA,NA
"129","#FishID will be available in 2022 for all Australian researchers that want to #monitor aquatic ecosystems. Open acc… https://t.co/e6oNWux41y",FALSE,32,NA,2021-10-26 21:10:01,TRUE,NA,"1453106667663466497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seabassphd",7,FALSE,FALSE,NA,NA
"130","@canty_steven Data #analysts at https://t.co/Yo3vFKuczH will use this field #data from Belize to try to assess how… https://t.co/QqjgA86HUX",FALSE,1,"canty_steven",2021-10-26 21:07:13,TRUE,"1453104027630194690","1453105963871916047","4149145885","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",0,FALSE,FALSE,NA,NA
"131","Join Anna Armitage, Professor, Texas A&amp;M University at Galveston presenting next at #CWTC21 

👉Click here:… https://t.co/GIa1UYY9TO",FALSE,5,NA,2021-10-26 21:05:00,TRUE,NA,"1453105403835912197",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",1,FALSE,FALSE,NA,NA
"132","This team pulled off something logistically really challenging, and managed to do it with smiles on their faces! Gr… https://t.co/Kv8hHX5YdY",FALSE,5,NA,2021-10-26 21:02:34,TRUE,NA,"1453104792482500610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canty_steven",2,FALSE,FALSE,NA,NA
"133","This necromass is a HUGE pool of mangrove #bluecarbon that we should consider in estimates of belowground C. To lea… https://t.co/pBzQiYLUGk",FALSE,14,"zshribz",2021-10-26 21:01:25,TRUE,"1453104499007102982","1453104501288800261","403084935","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zshribz",2,FALSE,FALSE,NA,NA
"134","Dead roots contribute greatly to total root mass, depending on site conditions-- up to 86%! Additionally, lignin, a… https://t.co/KXKHWkhkLq",FALSE,7,"zshribz",2021-10-26 21:01:24,TRUE,"1453104492547874816","1453104499007102982","403084935","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zshribz",1,FALSE,FALSE,NA,NA
"135","To increase root mass sampling, we excavated trenches in Florida's mangroves! Sites were designed along a nutrient… https://t.co/YtUPasSKXc",FALSE,11,"zshribz",2021-10-26 21:01:23,TRUE,"1453104405906169865","1453104492547874816","403084935","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zshribz",1,FALSE,FALSE,NA,NA
"136","Refractory organic matter in the soil gets buried &amp; preserved, compared with labile OM that decomposes quickly. As… https://t.co/VSRwEIpheI",FALSE,5,"zshribz",2021-10-26 21:01:02,TRUE,"1453104403741880321","1453104405906169865","403084935","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zshribz",1,FALSE,FALSE,NA,NA
"137","Let’s dive into one aspect of my Master’s research…dead roots, AKA necromass!

#Mangroves are #coastalwetlands that… https://t.co/fUspIvCfRh",FALSE,49,NA,2021-10-26 21:01:01,TRUE,NA,"1453104403741880321",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zshribz",12,FALSE,FALSE,NA,NA
"138","These field data will be used for the #NDCs of Belize,but the data can also be used to help inform other #mangrove… https://t.co/udGKQh2B7t",FALSE,2,NA,2021-10-26 20:59:32,TRUE,NA,"1453104027630194690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canty_steven",1,FALSE,FALSE,NA,NA
"139","Join Zoë Shribman, Graduate Student, Louisiana State University presenting next at #CWTC21 

👉Click here: @zshribz https://t.co/G0zYj4emoy",FALSE,9,NA,2021-10-26 20:55:00,FALSE,NA,"1453102886771167237",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",2,FALSE,FALSE,NA,NA
"140","#Mangroves as natural climate solutions, their ecosystem services can be used as part of #climatechange adaptation… https://t.co/swIHg4s6jy",FALSE,1,NA,2021-10-26 20:54:25,TRUE,NA,"1453102741341999113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canty_steven",1,FALSE,FALSE,NA,NA
"141","Thanks to our many partners, including @pewenvironment, @SilvestrumCA, @WWF_MAR, @UBBZE, Belize Fisheries and Fores… https://t.co/W3csltVLiG",FALSE,14,"hkmorrissette",2021-10-26 20:50:29,TRUE,"1453101724793819142","1453101750114680835","3377771218","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hkmorrissette",4,FALSE,FALSE,NA,NA
"142","These data, achieved through the hard work and dedication of our Belizean colleagues, will help inform coastal poli… https://t.co/d8o0tOoJoB",FALSE,11,"hkmorrissette",2021-10-26 20:50:23,TRUE,"1453101703784538115","1453101724793819142","3377771218","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hkmorrissette",3,FALSE,FALSE,NA,NA
"143","Many countries lack total carbon data within their mangrove ecosystems, so in Sept 2021, 14 institutions collaborat… https://t.co/X9bO1Xpp7w",FALSE,9,"hkmorrissette",2021-10-26 20:50:18,TRUE,"1453101669147938819","1453101703784538115","3377771218","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hkmorrissette",2,FALSE,FALSE,NA,NA
"144","Mangroves are incredible natural solutions for mitigating many aspects of climate change, and their ability to sequ… https://t.co/5f56YYUNre",FALSE,10,"hkmorrissette",2021-10-26 20:50:09,TRUE,"1453101655508013061","1453101669147938819","3377771218","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hkmorrissette",3,FALSE,FALSE,NA,NA
"145","As an internationally-cooperative effort, we conducted the first comprehensive carbon stock estimate for Belizean m… https://t.co/FlYZDP1e57",FALSE,46,NA,2021-10-26 20:50:06,TRUE,NA,"1453101655508013061",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hkmorrissette",11,FALSE,FALSE,NA,NA
"146","#GEDI measurements show Nypa have fundamentally different and less complex structure than mangroves, reducing the a… https://t.co/jRQewyCunN",FALSE,10,"abarenblitt",2021-10-26 20:48:06,TRUE,"1453100165783556110","1453101152032206850","1228404985802756096","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","abarenblitt",2,FALSE,FALSE,NA,NA
"147","Nypa extent increased by ~32% from 2015-2020 and replaced ~11,000 of mangroves. In 2020 it accounted for ~45% of th… https://t.co/mcjOhdDFYh",FALSE,7,"abarenblitt",2021-10-26 20:46:08,TRUE,"1453100165783556110","1453100657637044225","1228404985802756096","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","abarenblitt",1,FALSE,FALSE,NA,NA
"148","Join Hannah Morrissette, Blue Carbon Postdoctoral Researcher, Smithsonian's National Museum of Natural History &amp; Ma… https://t.co/1C6kdPHBOT",FALSE,10,NA,2021-10-26 20:45:00,TRUE,NA,"1453100370436059137",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",1,FALSE,FALSE,NA,NA
"149","We used #Landsat to map mangrove extent and compared Random Forest models using #Sentinel and #ALOS to create an ac… https://t.co/Qp3t4WeXpK",FALSE,10,"abarenblitt",2021-10-26 20:44:11,TRUE,"1453099647384309760","1453100165783556110","1228404985802756096","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","abarenblitt",1,FALSE,FALSE,NA,NA
"150","The Niger Delta is home to the largest continuous mangrove system in Africa. Native mangroves offer ecosystems serv… https://t.co/zCYSDFyDtp",FALSE,6,"abarenblitt",2021-10-26 20:42:07,TRUE,"1453099111939411971","1453099647384309760","1228404985802756096","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","abarenblitt",1,FALSE,FALSE,NA,NA
"151","Nypa fruticans has been encroaching native mangrove habitat since its introduction to the Niger Delta in 1906. We u… https://t.co/0IuBc33Ud8",FALSE,40,NA,2021-10-26 20:40:00,TRUE,NA,"1453099111939411971",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","abarenblitt",14,FALSE,FALSE,NA,NA
"152","#PAKvNZ #SecurityIssuesSorted #CWTC21",FALSE,0,"hashtag_taha",2021-10-26 20:35:12,FALSE,"1453097758261497859","1453097903619248133","1083809335816474624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hashtag_taha",0,FALSE,FALSE,NA,NA
"153","Join Abigail Barenblitt, Data Analyst, NASA Goddard Space Flight Center presenting next at #CWTC21 

👉Click here:… https://t.co/ub88PrjdKW",FALSE,9,NA,2021-10-26 20:35:00,TRUE,NA,"1453097853723688962",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",2,FALSE,FALSE,NA,NA
"154","Automation has disrupted other industries🚨 It’s coming late to #environmentalscience but now it’s here:… https://t.co/2ZfV6PHwKd",FALSE,71,NA,2021-10-26 20:34:00,TRUE,NA,"1453097602099122176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ConnollyLab",25,FALSE,FALSE,NA,NA
"155","The @globalwetlands team is developing a suite of apps to support conservation actions in:
➡️coastal wetlands… https://t.co/Z7JbYOx6wV",FALSE,15,NA,2021-10-26 20:33:00,TRUE,NA,"1453097350470139905",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ConnollyLab",5,FALSE,FALSE,NA,NA
"156","FishID can: 
➡️ automatically report animal movement patterns🐠 
https://t.co/cLeEdLfBZj

➡️ and feeding behaviour🐠… https://t.co/vLY8cn7l7C",FALSE,13,NA,2021-10-26 20:32:00,TRUE,NA,"1453097098845556738",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ConnollyLab",4,FALSE,FALSE,NA,NA
